53,1,1,1,4,053126,023751,0,0.1,36.547215,-119.698305,0,1,1,0,0,3F,5A
54,1,1,1,3,053126,030256,0,0.5,36.547242,-119.698558,0,1,1,0,0,3F,BB
55,1,1,2,1,053126,040257,42,1.5,36.472223,-119.500999,0,1,1,0,0,3F,9B
56,1,1,2,1,053126,050257,94,2.5,36.728036,-119.781894,0,1,1,0,0,3F,23
57,1,1,1,4,053126,050840,95,2.6,36.723968,-119.773009,0,1,1,0,0,3F,2B
58,1,1,1,1,053126,052043,95,2.8,36.724224,-119.773235,0,1,1,0,0,3F,AB
5B,1,1,1,3,053126,062537,0,0.1,36.724145,-119.772671,0,1,1,0,0,3F,C3
5C,1,1,1,1,053126,065214,17,0.6,36.547246,-119.698294,0,1,1,0,0,3F,63
62,1,1,1,4,060126,090336,0,0.0,36.547221,-119.698294,0,1,1,0,0,3F,7A
63,1,1,1,3,060126,092926,0,0.5,36.547199,-119.698453,0,1,1,0,0,3F,33
64,1,1,2,1,060126,102926,51,1.5,35.976772,-119.295583,0,1,1,0,0,3F,03
65,1,1,2,1,060126,112926,108,2.5,35.238552,-119.03907,0,1,1,0,0,3F,62
66,1,1,1,4,060126,113729,108,2.6,35.239109,-119.038357,0,1,1,0,0,3F,C3
67,1,1,1,1,060126,114629,108,2.7,35.239124,-119.038364,0,1,1,0,0,3F,B3
6A,1,1,1,3,060126,120621,0,1.0,35.239288,-119.03839,0,1,1,0,0,3F,62
6B,1,1,1,1,060126,120912,0,1.0,35.236845,-119.0374,0,1,1,0,0,3F,0A
6C,1,1,1,3,060126,131850,0,2.2,35.23733,-119.037219,0,1,1,0,0,3F,42
6D,1,1,2,1,060126,141850,43,3.2,35.773269,-119.251692,0,1,1,0,0,3F,23
6E,1,1,2,1,060126,151850,101,4.2,36.544715,-119.593237,0,1,1,0,0,3F,1B
6F,1,1,1,1,060126,153237,107,4.4,36.547234,-119.698303,0,1,1,0,0,3F,5B
75,1,1,1,4,060326,081556,0,0.0,36.547262,-119.698318,0,1,1,0,0,3F,DB
76,1,1,1,3,060326,083949,0,0.4,36.547197,-119.698554,0,1,1,0,0,3F,63
77,1,1,1,1,060326,091946,15,1.0,36.724111,-119.773254,0,1,1,0,0,3F,83
7A,1,1,1,3,060326,095050,0,0.2,36.724093,-119.773103,0,1,1,0,0,3F,9B
7B,1,1,1,1,060326,101815,17,0.6,36.547235,-119.698296,0,1,1,0,0,3F,7B
7E,1,1,1,3,060326,103331,0,0.1,36.54721,-119.698437,0,1,1,0,0,3F,A3
7F,1,1,1,4,060326,110542,16,0.8,36.662924,-119.591048,0,1,1,0,0,3F,53
82,1,1,1,3,060326,123054,0,1.2,36.662989,-119.590508,0,1,1,0,0,3F,BB
83,1,1,2,1,060326,133054,45,2.2,36.160913,-119.333116,0,1,1,0,0,3F,02
84,1,1,1,4,060326,141129,78,2.9,35.775445,-119.130296,0,1,1,0,0,3F,0B
85,1,1,1,1,060326,142725,78,3.2,35.7752,-119.129959,0,1,1,0,0,3F,1B
88,1,1,1,3,060326,152502,0,0.1,35.77534,-119.13049,0,1,1,0,0,3F,12
89,1,1,1,4,060326,161126,25,0.9,35.482931,-119.143752,0,1,1,0,0,3F,DB
8A,1,1,1,1,060326,165313,25,1.6,35.48318,-119.143779,0,1,1,0,0,3F,33
8B,1,1,1,3,060326,172245,25,2.1,35.483546,-119.143794,0,1,1,0,0,3F,53
8C,1,1,2,1,060326,182245,77,3.1,36.202286,-119.328419,0,1,1,0,0,3F,2B
8D,1,1,1,2,060326,190620,112,4.0,36.547239,-119.698333,0,1,1,0,0,3F,5B
ELD Event Annotations or Comments:
Driver's Certification/Recertification Actions:
16,1,052826,195659,052826,1,44
34,2,052926,235959,052926,1,4C
4F,2,053026,130159,053026,1,14
5E,2,053126,065559,053126,1,7C
71,2,060126,194851,060126,1,BC
8F,2,060326,190843,060326,1,74
Malfunctions and Data Diagnostic Events:
3,3,E,052826,112226,267236,6662.7,1,25
4,4,E,052826,114817,267248,6663.1,1,65
ELD Login/Logout Report:
1,1,DUS456H,052826,105630,0,0,CB
17,2,DUS456H,052826,195856,267463,6668,71
18,1,DUS456H,052926,085900,267463,6668,19
30,2,DUS456H,052926,162704,267603,6673,81
35,1,DUS456H,053026,041633,267710,6675,70
50,2,DUS456H,053026,130333,267958,6682,81
51,1,DUS456H,053126,023400,267958,6682,68
5F,2,DUS456H,053126,065700,268070,6685,09
60,1,DUS456H,060126,085801,268070,6685,68
72,2,DUS456H,060126,194949,268285,6692,29
73,1,DUS456H,060326,081105,268517,6702,40
90,2,DUS456H,060326,190902,268523,6702,78
CMV Engine Power-Up and Shut Down Activity:
6,3,052826,114901,267248,6663.1,36.54724,-119.698095,015,1XKYDP9X5NJ234589,NA,NA,B4
7,1,052826,122326,267248,6663.1,36.54723,-119.698101,015,1XKYDP9X5NJ234589,NA,NA,27
D,3,052826,144656,267355,6665.6,35.345663,-118.863798,015,1XKYDP9X5NJ234589,NA,NA,DD
E,1,052826,171029,267355,6665.7,35.345898,-118.863454,015,1XKYDP9X5NJ234589,NA,NA,85
15,3,052826,195140,267463,6668.4,36.547229,-119.698321,015,1XKYDP9X5NJ234589,NA,NA,E4
19,1,052926,090031,267463,6668.4,36.547252,-119.698331,015,1XKYDP9X5NJ234589,NA,NA,AC
1D,3,052926,095713,267478,6669.4,36.72417,-119.773243,015,1XKYDP9X5NJ234589,NA,NA,6C
1E,1,052926,102543,267478,6669.4,36.724139,-119.773232,015,1XKYDP9X5NJ234589,NA,NA,2C
21,3,052926,110313,267495,6670.1,36.547242,-119.698312,015,1XKYDP9X5NJ234589,NA,NA,2F
22,1,052926,115009,267495,6670.1,36.547241,-119.698306,015,1XKYDP9X5NJ234589,NA,NA,6F
2A,3,052926,141558,267603,6672.5,35.239106,-119.038523,015,1XKYDP9X5NJ234589,NA,NA,AC
2B,1,052926,154939,267603,6672.5,35.239108,-119.038538,015,1XKYDP9X5NJ234589,NA,NA,3C
2F,3,052926,162639,267603,6673.1,35.237119,-119.037293,015,1XKYDP9X5NJ234589,NA,NA,1C
31,1,052926,165306,267603,6673.3,35.237607,-119.037327,015,1XKYDP9X5NJ234589,NA,NA,2F
32,3,052926,191010,267710,6675.6,36.547264,-119.698341,015,1XKYDP9X5NJ234589,NA,NA,84
36,1,053026,041714,267710,6675.8,36.547291,-119.698315,015,1XKYDP9X5NJ234589,NA,NA,B4
3B,3,053026,051944,267726,6676.8,36.724029,-119.773233,015,1XKYDP9X5NJ234589,NA,NA,3C
3C,1,053026,055325,267726,6676.8,36.724067,-119.773267,015,1XKYDP9X5NJ234589,NA,NA,44
3F,3,053026,062805,267742,6677.4,36.54725,-119.698318,015,1XKYDP9X5NJ234589,NA,NA,4C
40,1,053026,071625,267742,6677.4,36.547228,-119.69832,015,1XKYDP9X5NJ234589,NA,NA,84
48,3,053026,095540,267851,6680.1,35.345905,-118.863369,015,1XKYDP9X5NJ234589,NA,NA,DC
49,1,053026,104525,267851,6680.1,35.345937,-118.863396,015,1XKYDP9X5NJ234589,NA,NA,AC
4E,3,053026,130004,267958,6682.3,36.547255,-119.698298,015,1XKYDP9X5NJ234589,NA,NA,64
52,1,053126,023554,267958,6682.3,36.547219,-119.698327,015,1XKYDP9X5NJ234589,NA,NA,EC
59,3,053126,052102,268053,6685.1,36.724222,-119.773237,015,1XKYDP9X5NJ234589,NA,NA,37
5A,1,053126,061752,268053,6685.1,36.724217,-119.773245,015,1XKYDP9X5NJ234589,NA,NA,D4
5D,3,053126,065312,268070,6685.7,36.547251,-119.698291,015,1XKYDP9X5NJ234589,NA,NA,24
61,1,060126,090032,268070,6685.7,36.547199,-119.698302,015,1XKYDP9X5NJ234589,NA,NA,9C
68,3,060126,114642,268178,6688.4,35.239126,-119.038364,015,1XKYDP9X5NJ234589,NA,NA,A4
69,1,060126,120255,268178,6688.4,35.239115,-119.038376,015,1XKYDP9X5NJ234589,NA,NA,8C
70,3,060126,153544,268285,6692.9,36.547226,-119.698307,015,1XKYDP9X5NJ234589,NA,NA,EC
74,1,060326,081215,268285,6692.9,36.54726,-119.698318,015,1XKYDP9X5NJ234589,NA,NA,E4
78,3,060326,092046,268300,6693.9,36.724111,-119.773254,015,1XKYDP9X5NJ234589,NA,NA,67
79,1,060326,094159,268300,6693.9,36.724139,-119.77324,015,1XKYDP9X5NJ234589,NA,NA,DC
7C,3,060326,101839,268317,6694.5,36.547236,-119.698295,015,1XKYDP9X5NJ234589,NA,NA,BD
7D,1,060326,102405,268317,6694.5,36.54723,-119.698288,015,1XKYDP9X5NJ234589,NA,NA,24
80,3,060326,111639,268333,6695.4,36.662925,-119.591041,015,1XKYDP9X5NJ234589,NA,NA,94
81,1,060326,121556,268333,6695.4,36.662938,-119.591004,015,1XKYDP9X5NJ234589,NA,NA,9C
86,3,060326,142756,268411,6698.6,35.775201,-119.129958,015,1XKYDP9X5NJ234589,NA,NA,1C
87,1,060326,151642,268411,6698.6,35.775193,-119.129962,015,1XKYDP9X5NJ234589,NA,NA,EC
8E,3,060326,190734,268523,6702.6,36.547239,-119.698333,015,1XKYDP9X5NJ234589,NA,NA,74
Unidentified Driver Profile Records:
94,1,1,1,3,052926,185408,92,2.0,36.450839,-119.489405,0,1,1,00,8B
93,1,1,1,3,052926,175408,35,1.0,35.653814,-119.221313,0,1,1,00,D2
92,1,1,1,3,052926,165407,0,0.0,35.237607,-119.037327,0,1,1,00,B2
91,1,1,1,3,052826,112300,0,0.0,0.0,0.0,0,1,1,00,17
End of File:
C457
